Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Log_Returns,MA_5,MA_10,MA_20,Volatility_5,Volatility_10,Close_Lag_1,Returns_Lag_1,Close_Lag_2,Returns_Lag_2,Close_Lag_3,Returns_Lag_3,Close_Lag_4,Returns_Lag_4,Close_Lag_5,Returns_Lag_5,Target
2024-01-03 00:00:00-05:00,0.1640006425459657,0.17042675180907318,0.17342207279483923,0.16903102364730738,0.11907385870543845,0.0,0.0,0.34575994176944613,0.3734817038091124,0.21253083236906334,0.2257423402856964,0.2392754479355439,0.14769010342423133,0.11655950889993136,0.181371097771714,0.23060267177101945,0.24254021111630908,0.3541562585224738,0.2518620328269132,0.38528766094363576,0.25753691344442076,0.3783365231814089,0.2566150445650415,0.3646675393609629,0.14825674454018634
2024-01-04 00:00:00-05:00,0.1458066681196324,0.1457485851631417,0.15031816569025347,0.14825674454018634,0.16500149604732112,0.0,0.0,0.3245483731146575,0.35150709543880865,0.19181366071899553,0.211428848875016,0.23358052340994595,0.1377072505622152,0.1078179680555604,0.16903102364730738,0.34575994176944613,0.181371097771714,0.23060267177101945,0.24254021111630908,0.3541562585224738,0.26150053788699346,0.38528766094363576,0.25753691344442076,0.3783365231814089,0.14177567924695733
2024-01-05 00:00:00-05:00,0.14440039472758737,0.14282956964843296,0.14388512872420134,0.14177567924695733,0.13249496014827794,0.0,0.0,0.3598981105933188,0.38806445723629385,0.16895837311497508,0.19842956301671588,0.22806864186437603,0.12435728743207562,0.10797436597706639,0.14825674454018634,0.3245483731146575,0.16903102364730738,0.34575994176944613,0.181371097771714,0.23060267177101945,0.2518219794951264,0.3541562585224738,0.26150053788699346,0.38528766094363576,0.18066084029449048
2024-01-08 00:00:00-05:00,0.14527904852746065,0.16794985765328652,0.1559352910496994,0.18066084029449048,0.12154470609101113,0.0,0.0,0.4746018884438634,0.5045283188285374,0.1561114509407262,0.18974431790886537,0.22375907635741044,0.20939950233977156,0.16468769892518154,0.14177567924695733,0.3598981105933188,0.14825674454018634,0.3245483731146575,0.16903102364730738,0.34575994176944613,0.1883119860985638,0.23060267177101945,0.2518219794951264,0.3541562585224738,0.17693219365770418
2024-01-09 00:00:00-05:00,0.16136363381149188,0.16396947262542705,0.16707962801844523,0.17693219365770418,0.06636459147077022,0.0,0.0,0.3670181631036331,0.39538915607858693,0.15518987958448482,0.18168759377372923,0.2185292203143352,0.1368036541596351,0.1649155129407365,0.18066084029449048,0.4746018884438634,0.14177567924695733,0.3598981105933188,0.14825674454018634,0.3245483731146575,0.1754996698281106,0.34575994176944613,0.1883119860985638,0.23060267177101945,0.186254015368309
2024-01-10 00:00:00-05:00,0.16514309438022035,0.17502595306494895,0.1778615137913877,0.186254015368309,0.07973796832712125,0.0,0.0,0.39930676977460294,0.4284454051587649,0.15876558553153708,0.17515461640865437,0.21507067739254726,0.13261389531775014,0.16996202168596555,0.17693219365770418,0.3670181631036331,0.18066084029449048,0.4746018884438634,0.14177567924695733,0.3598981105933188,0.15393038008740545,0.3245483731146575,0.1754996698281106,0.34575994176944613,0.18092735778064917
2024-01-11 00:00:00-05:00,0.1843918028390099,0.18077557214691153,0.17514351622828128,0.18092735778064917,0.08764298759973084,0.0,0.0,0.36311538709648705,0.39137579775970727,0.16554840862929887,0.1679550089995645,0.21055826173155534,0.11188220800971153,0.1689994787204576,0.186254015368309,0.39930676977460294,0.17693219365770418,0.3670181631036331,0.18066084029449048,0.4746018884438634,0.14720129098557644,0.3598981105933188,0.15393038008740545,0.3245483731146575,0.18385686219623798
2024-01-12 00:00:00-05:00,0.18017272772034865,0.1780333510791059,0.18936820196232462,0.18385686219623798,0.058363107608449885,0.0,0.0,0.3834635006717258,0.4122581897221062,0.1742849823075674,0.16066014358084058,0.20460107315101062,0.1045029847857149,0.16870786934981996,0.18092735778064917,0.36311538709648705,0.186254015368309,0.39930676977460294,0.17693219365770418,0.3670181631036331,0.18757454778661353,0.4746018884438634,0.14720129098557644,0.3598981105933188,0.16352673331746148
2024-01-16 00:00:00-05:00,0.14589458973162328,0.15609740425187013,0.15077101677491123,0.16352673331746148,0.14340493600843746,0.0,0.0,0.32610755746068,0.3531263141651714,0.17072772993192586,0.15218442502205254,0.19743663769631858,0.059302577525749064,0.1721738599989311,0.18385686219623798,0.3834635006717258,0.18092735778064917,0.36311538709648705,0.186254015368309,0.39930676977460294,0.18370320961719533,0.3670181631036331,0.18757454778661353,0.4746018884438634,0.15509252833474707
2024-01-17 00:00:00-05:00,0.1380720118252481,0.1443331962190515,0.1450629838692845,0.15509252833474707,0.08151325525004298,0.0,0.0,0.35517585277060215,0.383199370358718,0.16619354548581078,0.14936554190387974,0.19006931398222493,0.06078140554234697,0.1041942995573765,0.16352673331746148,0.32610755746068,0.18385686219623798,0.3834635006717258,0.18092735778064917,0.36311538709648705,0.19338176800906304,0.39930676977460294,0.18370320961719533,0.3670181631036331,0.20791645818635995
2024-01-18 00:00:00-05:00,0.18043674451195035,0.19926214852221857,0.19516721841039653,0.20791645818635995,0.18538497156156203,0.0,0.0,0.5087675343604915,0.538599162621533,0.17069093634954413,0.15353675431435265,0.18647719647841732,0.1683748950256051,0.1669010812673273,0.15509252833474707,0.35517585277060215,0.16352673331746148,0.32610755746068,0.18385686219623798,0.3834635006717258,0.18785126462719703,0.36311538709648705,0.19338176800906304,0.39930676977460294,0.23392851013716842
2024-01-19 00:00:00-05:00,0.20891407181572852,0.22411695036088508,0.22225769566051556,0.23392851013716842,0.1545745200802044,0.0,0.0,0.4394358459649454,0.46916690866593036,0.18169463064098013,0.16272670258473543,0.1838152616661055,0.17257976392915278,0.15909185393304384,0.20791645818635995,0.5087675343604915,0.15509252833474707,0.35517585277060215,0.16352673331746148,0.32610755746068,0.19089287821150935,0.3834635006717258,0.18785126462719703,0.36311538709648705,0.25461404124607645
2024-01-22 00:00:00-05:00,0.23501838826974875,0.2540137391660551,0.2534253481782798,0.25461404124607645,0.12489355047907362,0.0,0.0,0.4257239702974714,0.45529724939122107,0.19638469552771176,0.17483079198292506,0.1833501626992824,0.1717683749643659,0.15531866794553553,0.23392851013716842,0.4394358459649454,0.20791645818635995,0.5087675343604915,0.15509252833474707,0.35517585277060215,0.16978473587881582,0.32610755746068,0.19089287821150935,0.3834635006717258,0.2660666353883532
2024-01-23 00:00:00-05:00,0.2589255484989954,0.25772883780438516,0.26765039409585034,0.2660666353883532,0.06471893941752989,0.0,0.0,0.4033024377090386,0.43251792091189545,0.21767324652886932,0.18399220978999753,0.18359755803684874,0.1310593865822417,0.13503190101431864,0.25461404124607645,0.4257239702974714,0.23392851013716842,0.4394358459649454,0.20791645818635995,0.5087675343604915,0.1610277624085641,0.35517585277060215,0.16978473587881582,0.32610755746068,0.2600297203234694
2024-01-24 00:00:00-05:00,0.26244124447662975,0.2633013728101614,0.2722711667557034,0.2600297203234694,0.10288405430177915,0.0,0.0,0.3620514168189093,0.3902810107789402,0.23945950454602327,0.19290602131394308,0.18404285745074844,0.1256913330279071,0.1362874254153546,0.2660666353883532,0.4033024377090386,0.25461404124607645,0.4257239702974714,0.23392851013716842,0.4394358459649454,0.215873210586911,0.5087675343604915,0.1610277624085641,0.35517585277060215,0.25709994241636025
2024-01-25 00:00:00-05:00,0.26068335653614816,0.2623283487141239,0.2611268491915635,0.25709994241636025,0.10691458179046402,0.0,0.0,0.3693241133328926,0.397758631008596,0.24967060375032246,0.20050561261688982,0.18459701630035164,0.07573768100172747,0.13879929607037825,0.2600297203234694,0.3620514168189093,0.2660666353883532,0.4033024377090386,0.25461404124607645,0.4257239702974714,0.24288071743632766,0.4394358459649454,0.215873210586911,0.5087675343604915,0.24156357289868602
2024-01-26 00:00:00-05:00,0.2523335071815942,0.24897200226059324,0.25052618454363573,0.24156357289868602,0.07229530214063386,0.0,0.0,0.3395532690266393,0.36706372659250097,0.2512557371443762,0.20701001551279785,0.1842358230704635,0.07662592691083547,0.146109458172302,0.25709994241636025,0.3693241133328926,0.2600297203234694,0.3620514168189093,0.2660666353883532,0.4033024377090386,0.2643578628827594,0.4257239702974714,0.24288071743632766,0.4394358459649454,0.2354376363440691
2024-01-29 00:00:00-05:00,0.23246935306308436,0.22632814720552008,0.2291434546045028,0.2354376363440691,0.08093175993382191,0.0,0.0,0.36163601225724795,0.3898534965206204,0.2472744784779406,0.2125430478118493,0.1833204633698975,0.04851936541769407,0.14894212472523005,0.24156357289868602,0.3395532690266393,0.25709994241636025,0.3693241133328926,0.2600297203234694,0.3620514168189093,0.27624873621047885,0.4033024377090386,0.2643578628827594,0.4257239702974714,0.20267841185115265
2024-01-30 00:00:00-05:00,0.22306517094195066,0.22279047100188354,0.21002632916851693,0.20267841185115265,0.11042555438368944,0.0,0.0,0.29791286691728336,0.32374853842707474,0.2341142998314707,0.2167428200228696,0.18109889713594218,0.06374478902553041,0.163968745651466,0.2354376363440691,0.36163601225724795,0.24156357289868602,0.3395532690266393,0.25709994241636025,0.3693241133328926,0.2699807945166621,0.3620514168189093,0.27624873621047885,0.4033024377090386,0.1703627906035423
2024-01-31 00:00:00-05:00,0.18878666590451787,0.1812180501564773,0.1817579109174059,0.1703627906035423,0.10910009707383976,0.0,0.0,0.2974573651014751,0.32327222146134804,0.2154983369925345,0.2183808500009794,0.18048538535401937,0.07635986080151162,0.18532713057476258,0.20267841185115265,0.29791286691728336,0.2354376363440691,0.36163601225724795,0.24156357289868602,0.3395532690266393,0.26693889697458606,0.3693241133328926,0.2699807945166621,0.3620514168189093,0.19220218243497955
2024-02-01 00:00:00-05:00,0.16197889719223224,0.17989081637839255,0.17695552750158705,0.19220218243497955,0.14097605918119505,0.0,0.0,0.4305139243459759,0.4601475624577501,0.2020247599232945,0.216695191018053,0.18177675365432844,0.1284351451393569,0.13494035686025882,0.1703627906035423,0.2974573651014751,0.20267841185115265,0.29791286691728336,0.2354376363440691,0.36163601225724795,0.25080796632147373,0.3395532690266393,0.26693889697458606,0.3693241133328926,0.1832353527172268
2024-02-02 00:00:00-05:00,0.12567868816923045,0.1832518651158006,0.13554920056964637,0.1832353527172268,0.26846603024858756,0.0,0.0,0.3542332571121702,0.3822275855928615,0.18991510051206095,0.21125737272277956,0.18372617129902546,0.128436912620659,0.11490266903591276,0.19220218243497955,0.4305139243459759,0.1703627906035423,0.2974573651014751,0.20267841185115265,0.29791286691728336,0.24444759637562008,0.36163601225724795,0.25080796632147373,0.3395532690266393,0.1994821164578855
2024-02-05 00:00:00-05:00,0.19854258027721938,0.20023492460410064,0.19525756933290017,0.1994821164578855,0.15716654052934353,0.0,0.0,0.41629743254264473,0.44573543074128547,0.18245029019518588,0.20534341106552167,0.18694224971879003,0.14880241216780038,0.11009658396375413,0.1832353527172268,0.3542332571121702,0.19220218243497955,0.4305139243459759,0.1703627906035423,0.2974573651014751,0.2104347095204362,0.29791286691728336,0.24444759637562008,0.36163601225724795,0.21386462525303096
2024-02-06 00:00:00-05:00,0.18720455200925934,0.20076578917660415,0.20368400209436466,0.21386462525303096,0.06856127633821772,0.0,0.0,0.41135379241640224,0.44071207250260913,0.1847726863522554,0.1997437392318584,0.18879275343069546,0.12964959785246233,0.11324208570565486,0.1994821164578855,0.41629743254264473,0.1832353527172268,0.3542332571121702,0.19220218243497955,0.4305139243459759,0.17688240215773843,0.2974573651014751,0.2104347095204362,0.29791286691728336,0.21484112672489375
2024-02-07 00:00:00-05:00,0.22042820067769076,0.21615642419757863,0.22035505570764125,0.21484112672489375,0.10223317217541526,0.0,0.0,0.3785928411766353,0.4072691464153749,0.19400693865641094,0.19489639151247307,0.1909054830921726,0.06854879979414712,0.11404033994780835,0.21386462525303096,0.41135379241640224,0.1994821164578855,0.41629743254264473,0.1832353527172268,0.3542332571121702,0.19955756540860592,0.4305139243459759,0.17688240215773843,0.2974573651014751,0.2051641762756773
2024-02-08 00:00:00-05:00,0.20944147487479414,0.20280003184104345,0.20893894055993822,0.2051641762756773,0.06000199021679824,0.0,0.0,0.3528109406199564,0.3807607961087243,0.19669800878015264,0.18932527947935807,0.1919593786946021,0.0665917826357811,0.11459173296243702,0.21484112672489375,0.3785928411766353,0.21386462525303096,0.41135379241640224,0.1994821164578855,0.41629743254264473,0.1902475841938318,0.3542332571121702,0.19955756540860592,0.4305139243459759,0.21200898529039525
2024-02-09 00:00:00-05:00,0.20505323715840706,0.2089249840157439,0.2170018232073696,0.21200898529039525,0.07419480837732344,0.9230769230769229,0.0,0.3928881896377806,0.4218950463802507,0.20267177052705754,0.18615498026374055,0.19369161094314458,0.055413565519078195,0.11436562940177608,0.2051641762756773,0.3528109406199564,0.21484112672489375,0.3785928411766353,0.21386462525303096,0.41135379241640224,0.2071160951377773,0.41629743254264473,0.1902475841938318,0.3542332571121702,0.1968972113573917
2024-02-12 00:00:00-05:00,0.2030292161666558,0.19723441682177212,0.2060247430604374,0.1968972113573917,0.06277712415026544,0.0,0.0,0.3395973943249306,0.3671093889789762,0.20213511228032943,0.18202077677816875,0.19441837189998679,0.06374636586584767,0.11775397325034034,0.21200898529039525,0.3928881896377806,0.2051641762756773,0.3528109406199564,0.21484112672489375,0.3785928411766353,0.22204900798645433,0.41135379241640224,0.2071160951377773,0.41629743254264473,0.17814061593845687
2024-02-13 00:00:00-05:00,0.17970752002627366,0.17544725508267223,0.17626840896316986,0.17814061593845687,0.11269365689474732,0.0,0.0,0.3303493309755475,0.3575282347144284,0.1947183664194514,0.17938862517564758,0.19523282856717916,0.05660861091262176,0.10171675848192344,0.1968972113573917,0.3395973943249306,0.21200898529039525,0.3928881896377806,0.2051641762756773,0.3528109406199564,0.22306287918122503,0.3785928411766353,0.22204900798645433,0.41135379241640224,0.1702293267418229
2024-02-14 00:00:00-05:00,0.17574743632723933,0.16942491227184497,0.16656161165202188,0.1702293267418229,0.10626606896981235,0.0,0.0,0.35665654468743196,0.3847254576595593,0.18545640536807007,0.17937430860382708,0.19607642822527938,0.050608382878031516,0.07300095487999331,0.17814061593845687,0.3303493309755475,0.1968972113573917,0.3395973943249306,0.21200898529039525,0.3928881896377806,0.21301560163338196,0.3528109406199564,0.22306287918122503,0.3785928411766353,0.16765139567508736
2024-02-15 00:00:00-05:00,0.16017029670136584,0.16021411049851442,0.15667308350393672,0.16765139567508736,0.14283461027628813,0.0,0.0,0.3698200027639456,0.39826800556164904,0.17766828848008265,0.17674076348253265,0.1938323874410659,0.05286130998590268,0.052313203370810475,0.1702293267418229,0.35665654468743196,0.17814061593845687,0.3303493309755475,0.1968972113573917,0.3395973943249306,0.22012235456073803,0.3928881896377806,0.21301560163338196,0.3528109406199564,0.153873029647438
2024-02-16 00:00:00-05:00,0.15902618852656647,0.16340246200068687,0.15957605191024404,0.153873029647438,0.08975539287827321,0.0,0.0,0.3419231262668578,0.3695154300030504,0.165598545563316,0.17359108834476333,0.18937075862406183,0.029726436392550327,0.055945267905116135,0.16765139567508736,0.3698200027639456,0.1702293267418229,0.35665654468743196,0.17814061593845687,0.3303493309755475,0.2044322683355435,0.3395973943249306,0.22012235456073803,0.3928881896377806,0.14720612686642576
2024-02-20 00:00:00-05:00,0.1446812672790112,0.14196966547835532,0.1444259084973909,0.14720612686642576,0.1030001502816766,0.0,0.0,0.35948807340740024,0.3876422428876376,0.15528206227120767,0.1679834807884002,0.18338473189561055,0.029633864420194604,0.037874480170187914,0.153873029647438,0.3419231262668578,0.16765139567508736,0.3698200027639456,0.1702293267418229,0.35665654468743196,0.1849578769954603,0.3303493309755475,0.2044322683355435,0.3395973943249306,0.1539621878829307
2024-02-21 00:00:00-05:00,0.14600157002379288,0.14604385188790325,0.1504135869516281,0.1539621878829307,0.06138769558618655,0.0,0.0,0.393262696545808,0.42227752480693687,0.1502623217761172,0.16155778970026824,0.17713695934531448,0.038442191314503084,0.025430522219161526,0.14720612686642576,0.35948807340740024,0.153873029647438,0.3419231262668578,0.16765139567508736,0.3698200027639456,0.1767438307691238,0.35665654468743196,0.1849578769954603,0.3303493309755475,0.17218479110922846
2024-02-22 00:00:00-05:00,0.15955411766311967,0.16437659746844635,0.1667429051730156,0.17218479110922846,0.09835157247435396,0.0,0.0,0.42198215011114454,0.45150435196313643,0.15066830034714895,0.15698207546138865,0.17224121123147706,0.06868764113160712,0.05089040728328304,0.1539621878829307,0.393262696545808,0.14720612686642576,0.35948807340740024,0.153873029647438,0.3419231262668578,0.17406724488986103,0.3698200027639456,0.1767438307691238,0.35665654468743196,0.1557397460166301
2024-02-23 00:00:00-05:00,0.17301896361210578,0.16508499448901848,0.1646562475329474,0.1557397460166301,0.07407465073049081,0.0,0.0,0.33539690381414455,0.36276033430689697,0.14819529465725956,0.15168035261012314,0.16659223416722413,0.08221917126610777,0.05590421171384761,0.17218479110922846,0.42198215011114454,0.1539621878829307,0.393262696545808,0.14720612686642576,0.35948807340740024,0.15976159474087526,0.3419231262668578,0.17406724488986103,0.3698200027639456,0.14365032687022716
2024-02-26 00:00:00-05:00,0.148641476914658,0.14489217247960307,0.1503224832022878,0.14365032687022716,0.05968179547340759,0.0,0.0,0.34590726895875246,0.37363392684838753,0.14607293521428044,0.1443475688121405,0.16113536154120833,0.080364388431129,0.05098159167415183,0.1557397460166301,0.33539690381414455,0.17218479110922846,0.42198215011114454,0.1539621878829307,0.393262696545808,0.15283955633871127,0.35948807340740024,0.15976159474087526,0.3419231262668578,0.15671747820033266
2024-02-27 00:00:00-05:00,0.13860877762029933,0.15516567264901227,0.14043399808571366,0.15671747820033266,0.10521138945564186,0.0,0.0,0.40924781101837115,0.43857029331781794,0.14804760930575567,0.14003751792596897,0.1567481525218548,0.08722460937185889,0.06172146962835572,0.14365032687022716,0.34590726895875246,0.1557397460166301,0.33539690381414455,0.17218479110922846,0.42198215011114454,0.15985416497179394,0.393262696545808,0.15283955633871127,0.35948807340740024,0.14596146695928436
2024-02-28 00:00:00-05:00,0.15101751456240908,0.14808049811600954,0.14560513798865848,0.14596146695928436,0.0870523535329056,0.0,0.0,0.34926779985945394,0.3771046250172749,0.14638656075792977,0.13658568391224413,0.1535872202009947,0.09107499528798228,0.05485644463637108,0.15671747820033266,0.40924781101837115,0.14365032687022716,0.34590726895875246,0.1557397460166301,0.33539690381414455,0.1787741287785376,0.42198215011114454,0.15985416497179394,0.393262696545808,0.14000591562157583
2024-02-29 00:00:00-05:00,0.14010513544472825,0.1432097695594139,0.14016213418662682,0.14000591562157583,0.3839896535804271,0.0,0.0,0.3612008871253526,0.38940563983637966,0.13970582849523283,0.13334364048271796,0.1518953796501019,0.06315889646597846,0.05426234856228392,0.14596146695928436,0.34926779985945394,0.15671747820033266,0.40924781101837115,0.14365032687022716,0.34590726895875246,0.16169974845601542,0.33539690381414455,0.1787741287785376,0.42198215011114454,0.13031665805396275
2024-03-01 00:00:00-05:00,0.12496815550758855,0.12514244337645186,0.12065743972660692,0.13031665805396275,0.17034766515076233,0.0,0.0,0.35168907902063623,0.3796034923318443,0.134427681220175,0.1293387702079476,0.14844639355639955,0.05639288430309401,0.056004536719920096,0.14000591562157583,0.3612008871253526,0.14596146695928436,0.34926779985945394,0.15671747820033266,0.40924781101837115,0.1491476794758595,0.34590726895875246,0.16169974845601542,0.33539690381414455,0.08978152266677197
2024-03-04 00:00:00-05:00,0.09504601367998577,0.09299317500461757,0.08808879030094907,0.08978152266677197,0.1972460544290447,0.0,0.0,0.27294495646665284,0.29755914693332874,0.12324385168166274,0.12246372065552014,0.1432380518081291,0.11322015460790975,0.09945321151105138,0.13031665805396275,0.35168907902063623,0.14000591562157583,0.3612008871253526,0.14596146695928436,0.34926779985945394,0.16271489746072199,0.40924781101837115,0.1491476794758595,0.34590726895875246,0.04551295454119675
2024-03-05 00:00:00-05:00,0.04761101085178021,0.0499506308608777,0.050258692448126974,0.04551295454119675,0.24335375900505407,0.0,0.0,0.2604946981422044,0.2844381259554731,0.10015641814929754,0.1115551676846811,0.13465708713793934,0.11154010961180394,0.1377661212782003,0.08978152266677197,0.27294495646665284,0.13031665805396275,0.35168907902063623,0.14000591562157583,0.3612008871253526,0.15154726455677547,0.34926779985945394,0.16271489746072199,0.40924781101837115,0.036623796415100385
2024-03-06 00:00:00-05:00,0.05025130445868986,0.04286564209443755,0.041731112653369484,0.036623796415100385,0.15350731709298376,0.0,0.0,0.35230870452932295,0.38024273290870897,0.07745656639677345,0.09896836338334336,0.12477915267729434,0.1127714230185982,0.12978661474282457,0.04551295454119675,0.2604946981422044,0.08978152266677197,0.27294495646665284,0.13031665805396275,0.35168907902063623,0.1453638002976163,0.3612008871253526,0.15154726455677547,0.34926779985945394,0.035557042741664935
2024-03-07 00:00:00-05:00,0.033442111088125115,0.03834865627536299,0.040007465620521376,0.035557042741664935,0.16426193419287233,0.0,0.0,0.37334092537678015,0.4018828886230619,0.05577168946193778,0.08431240373260618,0.11478734411357783,0.11979379519552476,0.10720988231429296,0.036623796415100385,0.35230870452932295,0.04551295454119675,0.2604946981422044,0.08978152266677197,0.27294495646665284,0.13530374465041328,0.35168907902063623,0.1453638002976163,0.3612008871253526,0.050935470906587454
2024-03-08 00:00:00-05:00,0.03212213254691698,0.06465250980444281,0.04408988080032539,0.050935470906587454,0.17949961617247462,0.0,0.0,0.41788424134852753,0.44734654633686793,0.03929117390662751,0.0730701250184369,0.10619191464298439,0.15890136325627585,0.12943005389967432,0.035557042741664935,0.37334092537678015,0.036623796415100385,0.35230870452932295,0.04551295454119675,0.2604946981422044,0.0932173706618531,0.27294495646665284,0.13530374465041328,0.35168907902063623,0.06889155664672586
2024-03-11 00:00:00-04:00,0.06679612427229054,0.07067474509163452,0.07230347806830761,0.06889155664672586,0.12491250492477117,0.0,0.0,0.4243735426951318,0.45392878548246984,0.034954158773506494,0.06505080586090539,0.09821573562381003,0.15622889572500628,0.1485787685033265,0.050935470906587454,0.41788424134852753,0.035557042741664935,0.37334092537678015,0.036623796415100385,0.35230870452932295,0.04725468924301279,0.2604946981422044,0.0932173706618531,0.27294495646665284,0.0731585713404681
2024-03-12 00:00:00-04:00,0.06864437512084898,0.06757512885762718,0.0628687587622585,0.0731585713404681,0.12384936360448572,0.0,0.0,0.38753565256081707,0.41642474423047277,0.04069373050415681,0.056087502417571766,0.09131956963118659,0.06645712331881898,0.14176175461289375,0.06889155664672586,0.4243735426951318,0.050935470906587454,0.41788424134852753,0.035557042741664935,0.37334092537678015,0.03802535203308799,0.35230870452932295,0.04725468924301279,0.2604946981422044,0.05449127090278583
2024-03-13 00:00:00-04:00,0.06530030858199609,0.06013576228909612,0.060600821818869166,0.05449127090278583,0.099016670434991,0.0,0.0,0.3268986530466341,0.3539476296702706,0.04440323903899035,0.04627556070978245,0.08442838020055676,0.08888246585197099,0.14443599121647213,0.0731585713404681,0.38753565256081707,0.06889155664672586,0.4243735426951318,0.050935470906587454,0.41788424134852753,0.03691777477634428,0.37334092537678015,0.03802535203308799,0.35230870452932295,0.07111408548332987
