Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-02 00:00:00-05:00,178.17728694752884,185.57740118350648,177.57299331125648,184.1112518310547,102551700,0.0,0.0
2024-02-05 00:00:00-05:00,186.38972207997213,187.4794368744002,184.10133612770585,185.9241180419922,69668800,0.0,0.0
2024-02-06 00:00:00-05:00,185.11180183413052,187.53887744205016,185.02264747144727,187.5289764404297,43490800,0.0,0.0
2024-02-07 00:00:00-05:00,188.85644306077413,189.26261088240534,186.84543618864265,187.63795471191406,53439000,0.0,0.0
2024-02-08 00:00:00-05:00,187.61814818475136,187.7667388029894,185.5972401965417,186.55816650390625,40962000,0.0,0.0
2024-02-09 00:00:00-05:00,187.12355136214254,188.45272038917548,186.47881682618166,187.3219451904297,45155200,0.24,0.0
2024-02-12 00:00:00-05:00,186.89539390047275,187.14337102036012,185.27857823550397,185.6356658935547,41781900,0.0,0.0
2024-02-13 00:00:00-05:00,184.26685928046126,184.70330147289806,182.02513622573113,183.54275512695312,56529500,0.0,0.0
2024-02-14 00:00:00-05:00,183.8204888809099,184.02878118831165,180.96378758253468,182.65994262695312,54630500,0.0,0.0
2024-02-15 00:00:00-05:00,182.06480997798818,182.99720639873473,179.8826142837668,182.37229919433594,65434500,0.0,0.0
2024-02-16 00:00:00-05:00,181.9358425720657,183.3542794985624,180.20000281806102,180.83482360839844,49752500,0.0,0.0
2024-02-20 00:00:00-05:00,180.31903131312703,180.95385211869663,178.543521838827,180.0908966064453,53665600,0.0,0.0
2024-02-21 00:00:00-05:00,180.4678422502364,181.41015233649017,179.1982005294332,180.8447723388672,41371400,0.0,0.0
2024-02-22 00:00:00-05:00,181.99539101250986,183.46342668087547,180.9836551083553,182.87818908691406,52292200,0.0,0.0
2024-02-23 00:00:00-05:00,183.51299444569602,183.54275049121756,180.75548990166286,181.04315185546875,45119700,0.0,0.0
2024-02-26 00:00:00-05:00,180.7654158601022,181.28119739799624,179.18826979539264,179.69415283203125,40867400,0.0,0.0
2024-02-27 00:00:00-05:00,179.6346334198553,182.43180748858953,178.1070858709482,181.15225219726562,54318900,0.0,0.0
2024-02-28 00:00:00-05:00,181.03321827875988,181.6382830805114,178.67248629654023,179.95204162597656,48953900,0.0,0.0
2024-02-29 00:00:00-05:00,179.80325698202418,181.09274105155225,178.07733075339527,179.28746032714844,136682600,0.0,0.0
2024-03-01 00:00:00-05:00,178.0971730296413,179.06923911535185,175.94473341504965,178.20628356933594,73563100,0.0,0.0
2024-03-04 00:00:00-05:00,174.7246735635979,175.46860492728393,172.38376893378626,173.6831817626953,81510100,0.0,0.0
2024-03-05 00:00:00-05:00,169.37829007310003,170.6479317427376,168.24751498810025,168.74346923828125,95132400,0.0,0.0
2024-03-06 00:00:00-05:00,169.67584582521192,169.85439720478274,167.31509902687867,167.7515411376953,68587700,0.0,0.0
2024-03-07 00:00:00-05:00,167.78131806385875,169.34853532264208,167.12666995146384,167.63253784179688,71765100,0.0,0.0
2024-03-08 00:00:00-05:00,167.63254371875993,172.29451084245372,167.5730316278488,169.34854125976562,76267000,0.0,0.0
2024-03-11 00:00:00-04:00,171.54066841678448,172.96901916174485,170.65787040570808,171.35220336914062,60139500,0.0,0.0
2024-03-12 00:00:00-04:00,171.74893835615396,172.62182261661565,169.62625492438514,171.8282928466797,59825400,0.0,0.0
2024-03-13 00:00:00-04:00,171.3720295685671,171.78862930722158,169.3782838692582,169.74530029296875,52488700,0.0,0.0
2024-03-14 00:00:00-04:00,171.51090581587792,172.89957168966941,170.65786388331372,171.6001739501953,72913500,0.0,0.0
2024-03-15 00:00:00-04:00,169.7849869531436,171.22325134277344,168.91210257419098,171.22325134277344,121752700,0.0,0.0
2024-03-18 00:00:00-04:00,174.1493830977455,176.27206668827822,172.11596763998543,172.31434631347656,75604200,0.0,0.0
2024-03-19 00:00:00-04:00,172.92933186407737,175.18096849600929,171.62993409357304,174.65525817871094,55215200,0.0,0.0
2024-03-20 00:00:00-04:00,174.29816190798687,177.2242889404297,173.67325471299228,177.2242889404297,53423100,0.0,0.0
2024-03-21 00:00:00-04:00,175.61741650508932,176.05385870042272,169.45765758517675,169.98336791992188,106181300,0.0,0.0
2024-03-22 00:00:00-04:00,170.37018969692022,171.6497600715003,168.68394836122502,170.885986328125,71160100,0.0,0.0
2024-03-25 00:00:00-04:00,169.1898266673456,170.54873636107317,168.0788789435942,169.46755981445312,54288300,0.0,0.0
2024-03-26 00:00:00-04:00,168.6244540719099,170.0329624014482,168.20785429573576,168.33680725097656,57388400,0.0,0.0
2024-03-27 00:00:00-04:00,169.03114031499092,172.19533102381604,168.73356472173438,171.9076690673828,60273300,0.0,0.0
2024-03-28 00:00:00-04:00,170.36028779920613,170.83639964948821,169.13031578937776,170.09246826171875,65672700,0.0,0.0
2024-04-01 00:00:00-04:00,169.80483820681948,169.86435030206175,168.1086678157934,168.6542205810547,46240500,0.0,0.0
2024-04-02 00:00:00-04:00,167.71187939021036,167.96977013364764,166.86875116942764,167.47381591796875,49329500,0.0,0.0
2024-04-03 00:00:00-04:00,167.4242255584593,169.29893197888933,167.21593325359058,168.2772674560547,47691700,0.0,0.0
2024-04-04 00:00:00-04:00,168.91207088207483,170.52888638010077,167.4539794921875,167.4539794921875,53704400,0.0,0.0
2024-04-05 00:00:00-04:00,168.217753601793,169.01128340394683,167.58293278713433,168.2078399658203,42104800,0.0,0.0
2024-04-08 00:00:00-04:00,167.66231443659373,167.83093708737283,166.87871327881734,167.08700561523438,37425500,0.0,0.0
2024-04-09 00:00:00-04:00,167.33495148030394,168.70378997636425,166.98779260608748,168.29710388183594,42373800,0.0,0.0
2024-04-10 00:00:00-04:00,167.4341446269544,167.7217914097351,165.7578169724605,166.42239379882812,49709300,0.0,0.0
2024-04-11 00:00:00-04:00,166.97787330186227,174.040272115757,166.7993370367697,173.6236572265625,91070300,0.0,0.0
2024-04-12 00:00:00-04:00,172.8499808741194,176.9168120397123,172.80039755418966,175.1214599609375,101670900,0.0,0.0
2024-04-15 00:00:00-04:00,173.94105717912421,175.200785081753,171.10419855705527,171.29266357421875,73531800,0.0,0.0
2024-04-16 00:00:00-04:00,170.36027866522625,172.354009228837,166.9084414489389,168.00946044921875,73711200,0.0,0.0
2024-04-17 00:00:00-04:00,168.2375982616629,169.26917642354965,166.640625,166.640625,50901200,0.0,0.0
2024-04-18 00:00:00-04:00,166.67037984876308,167.27544462394533,165.20235954360626,165.68838500976562,43122900,0.0,0.0
2024-04-19 00:00:00-04:00,164.86511767231858,165.05356757276493,162.7523477339115,163.66490173339844,68149400,0.0,0.0
2024-04-22 00:00:00-04:00,164.18068981978783,165.9066008250168,163.4367584871004,164.4980926513672,48116400,0.0,0.0
2024-04-23 00:00:00-04:00,164.01206877643943,165.69831011966792,163.58554027123327,165.5495147705078,49537800,0.0,0.0
2024-04-24 00:00:00-04:00,165.19243035823263,167.93010742906517,164.86511388137603,167.65237426757812,48251800,0.0,0.0
2024-04-25 00:00:00-04:00,168.1582321898185,169.2294950930192,166.78939373539737,168.51531982421875,50558300,0.0,0.0
2024-04-26 00:00:00-04:00,168.50542350147623,169.95360145871248,167.81107543218243,167.93011474609375,44838400,0.0,0.0
2024-04-29 00:00:00-04:00,171.96716217122307,174.60564226594082,171.69935778865286,172.0961151123047,68169400,0.0,0.0
2024-04-30 00:00:00-04:00,171.92750782528833,173.57407962239418,168.6244505944639,168.9517822265625,65934800,0.0,0.0
2024-05-01 00:00:00-04:00,168.20784791968214,171.31252641733016,167.74164970644674,167.93011474609375,50383100,0.0,0.0
2024-05-02 00:00:00-04:00,171.11414713776406,172.01678759624437,169.50726004906326,171.62994384765625,94214900,0.0,0.0
2024-05-03 00:00:00-04:00,185.13972451400554,185.48689856009224,181.18201909229816,181.8961944580078,163224100,0.0,0.0
2024-05-06 00:00:00-04:00,180.87450583987064,182.70952732957792,178.96011472526732,180.23968505859375,78569700,0.0,0.0
2024-05-07 00:00:00-04:00,181.96559437964424,183.4038585438568,179.85283976309742,180.92408752441406,77305800,0.0,0.0
2024-05-08 00:00:00-04:00,181.3704630721318,181.58868413827042,179.98178218440233,181.2613525390625,45057100,0.0,0.0
2024-05-09 00:00:00-04:00,181.08280763590477,183.16582147443802,180.6364518520254,183.07655334472656,48983000,0.0,0.0
2024-05-10 00:00:00-04:00,183.65265049654158,183.8413711732151,180.90134794922002,181.8151397705078,50759500,0.25,0.0
2024-05-13 00:00:00-04:00,184.18900107058352,185.8378061410755,183.37452561798457,185.02333068847656,72044800,0.0,0.0
2024-05-14 00:00:00-04:00,186.245019986336,187.02969899838186,185.0332491027049,186.16555786132812,52393600,0.0,0.0
2024-05-15 00:00:00-04:00,186.6423374407049,189.36384333151435,186.1059718662387,188.44012451171875,70400000,0.0,0.0
2024-05-16 00:00:00-04:00,189.18505039119887,189.81080512810087,188.38051724709635,188.55929565429688,52845200,0.0,0.0
2024-05-17 00:00:00-04:00,188.2315240914744,189.5227570757438,187.90374851544715,188.58909606933594,41282900,0.0,0.0
2024-05-20 00:00:00-04:00,188.05276500067424,190.6252889956646,187.73491647398643,189.751220703125,44361300,0.0,0.0
2024-05-21 00:00:00-04:00,189.80087387660714,191.42980957851574,189.6320225414164,191.05238342285156,42309400,0.0,0.0
2024-05-22 00:00:00-04:00,190.9729201671483,191.5192128106237,188.9864124860383,189.61215209960938,34648500,0.0,0.0
2024-05-23 00:00:00-04:00,189.69162509909052,189.7114944206788,185.370979738518,185.61929321289062,51005900,0.0,0.0
2024-05-24 00:00:00-04:00,187.54620129756856,189.2943226367172,186.771449342652,188.6983642578125,36327000,0.0,0.0
2024-05-28 00:00:00-04:00,190.21803261577213,191.69798625592665,187.82430244055638,188.7082977294922,52280100,0.0,0.0
2024-05-29 00:00:00-04:00,188.33088121296123,190.95307102285372,188.23154975607,189.00628662109375,53068000,0.0,0.0
2024-05-30 00:00:00-04:00,189.47310363654154,190.88352231957748,189.34399093884022,189.99952697753906,49889100,0.0,0.0
2024-05-31 00:00:00-04:00,190.1485307236603,191.2709124904654,188.62885345568,190.95306396484375,75158300,0.0,0.0
2024-06-03 00:00:00-04:00,191.5986571441052,193.67456916074488,191.22123099586668,192.72103881835938,50080500,0.0,0.0
2024-06-04 00:00:00-04:00,193.3269163239317,194.0023367795345,191.7277771220464,193.03887939453125,47471400,0.0,0.0
2024-06-05 00:00:00-04:00,194.08179923154876,195.5716800296083,193.55537589536917,194.5486297607422,54156800,0.0,0.0
2024-06-06 00:00:00-04:00,194.36985841579607,195.17439165110096,192.86010824182844,193.1680145263672,41181800,0.0,0.0
2024-06-07 00:00:00-04:00,193.33685821193552,195.6114180436154,192.83030419832767,195.56175231933594,53103900,0.0,0.0
2024-06-10 00:00:00-04:00,195.57168290202756,195.96899354752293,190.8537269722117,191.8171844482422,97010200,0.0,0.0
2024-06-11 00:00:00-04:00,192.34360572370616,205.762475197422,192.32375155853347,205.75253295898438,172373300,0.0,0.0
2024-06-12 00:00:00-04:00,205.97105482418652,218.7145040828182,205.50422428227435,211.6326141357422,198134300,0.0,0.0
2024-06-13 00:00:00-04:00,213.29135046662026,215.2877853731434,210.17253378994005,212.7947235107422,97862700,0.0,0.0
2024-06-14 00:00:00-04:00,212.40734441299963,213.71843162956222,209.874544034183,211.0565185546875,70122700,0.0,0.0
2024-06-17 00:00:00-04:00,211.93055717808846,217.4729151673675,211.28494827432186,215.2082977294922,93728300,0.0,0.0
2024-06-18 00:00:00-04:00,216.12210108008887,217.15509356895643,211.56306955662498,212.8443603515625,79943300,0.0,0.0
2024-06-20 00:00:00-04:00,212.48680152632818,212.79472296910444,207.4410850045998,208.26547241210938,86172500,0.0,0.0
2024-06-21 00:00:00-04:00,208.9706859649803,210.4605668046439,205.71281440805072,206.0902557373047,241805100,0.0,0.0
2024-06-24 00:00:00-04:00,206.3187207615107,211.26512140596267,205.1963388988781,206.7358856201172,80727000,0.0,0.0
2024-06-25 00:00:00-04:00,207.73905391104032,209.95402109263304,207.20270345608853,207.65960693359375,55549700,0.0,0.0
2024-06-26 00:00:00-04:00,210.07319184959564,213.41052543273105,209.21899292189278,211.81138610839844,66213200,0.0,0.0
2024-06-27 00:00:00-04:00,213.2416710401095,214.28459061162127,210.91746067332394,212.65565490722656,49772700,0.0,0.0
2024-06-28 00:00:00-04:00,214.31439376890182,214.6123729638464,208.8812938369491,209.19912719726562,82542700,0.0,0.0
2024-07-01 00:00:00-04:00,210.65919906394006,216.04263295008636,210.49034773322808,215.2877655029297,60402900,0.0,0.0
2024-07-02 00:00:00-04:00,214.69182595520752,218.89330089441245,213.6489214774443,218.78404235839844,58046200,0.0,0.0
2024-07-03 00:00:00-04:00,218.5158580863075,220.05540466308594,217.55240059045883,220.05540466308594,37369800,0.0,0.0
2024-07-05 00:00:00-04:00,220.15471670620812,224.92233836715073,220.15471670620812,224.81307983398438,60412400,0.0,0.0
2024-07-08 00:00:00-04:00,225.55801010059582,226.31289271610447,221.743919005718,226.28309631347656,59085900,0.0,0.0
2024-07-09 00:00:00-04:00,226.39232772835348,227.85241200340494,224.84285425013968,227.13726806640625,48076100,0.0,0.0
2024-07-10 00:00:00-04:00,227.75311249906628,231.50761086701095,227.70344677503346,231.4082794189453,62627700,0.0,0.0
2024-07-11 00:00:00-04:00,229.82899641925098,230.82225022030326,224.2469149072093,226.03477478027344,64710600,0.0,0.0
2024-07-12 00:00:00-04:00,227.3756899381295,231.07059580434316,227.13730353661973,228.98475646972656,53046500,0.0,0.0
2024-07-15 00:00:00-04:00,234.88468027763452,235.62962070976812,231.5175501306247,232.81871032714844,62631300,0.0,0.0
2024-07-16 00:00:00-04:00,233.4146487749432,234.67608537579065,230.7626628820321,233.23587036132812,43234300,0.0,0.0
2024-07-17 00:00:00-04:00,227.90208429219518,229.89853415546077,225.1110435034522,227.3359375,57345900,0.0,0.0
2024-07-18 00:00:00-04:00,228.7265030667722,228.88542732552744,220.7705449165008,222.6676483154297,66034600,0.0,0.0
2024-07-19 00:00:00-04:00,223.30335264411235,225.2699911539264,221.77373312637206,222.79678344726562,49151500,0.0,0.0
2024-07-22 00:00:00-04:00,225.47855462210336,226.24336434241772,221.58500128681854,222.4491424560547,48201800,0.0,0.0
2024-07-23 00:00:00-04:00,222.85638350906987,225.40905343076804,221.17778191166562,223.4920654296875,39960300,0.0,0.0
2024-07-24 00:00:00-04:00,222.48886176091068,223.28346786979841,215.66521268088363,217.06568908691406,61777600,0.0,0.0
2024-07-25 00:00:00-04:00,217.45306951901438,219.36013034825794,213.17214762576046,216.02279663085938,51391200,0.0,0.0
2024-07-26 00:00:00-04:00,217.22463751115632,218.00931662499272,214.55278194008886,216.48963928222656,41601300,0.0,0.0
2024-07-29 00:00:00-04:00,215.49638213713573,217.82059272630025,214.294538197557,216.7677459716797,36311800,0.0,0.0
2024-07-30 00:00:00-04:00,217.71132777069818,218.84363662609175,214.6620309808042,217.32395935058594,41643800,0.0,0.0
2024-07-31 00:00:00-04:00,219.94613576688096,222.31008478832948,219.14160257039833,220.58181762695312,50036300,0.0,0.0
2024-08-01 00:00:00-04:00,222.85636745689294,222.96562598955987,215.5559605569344,216.8869171142578,62501000,0.0,0.0
2024-08-02 00:00:00-04:00,217.6715836076827,224.0780833133434,216.24131073912352,218.37680053710938,105568600,0.0,0.0
2024-08-05 00:00:00-04:00,197.74689884962459,212.05968999437758,194.67774819155974,207.8582305908203,119548600,0.0,0.0
2024-08-06 00:00:00-04:00,203.91502798694503,208.5733911865651,199.7135682482994,205.83200073242188,69660500,0.0,0.0
2024-08-07 00:00:00-04:00,205.5042262843129,212.19876304064402,204.99767225034321,208.404541015625,63516400,0.0,0.0
2024-08-08 00:00:00-04:00,211.67233918968967,212.7549823030523,207.42121371107248,211.87098693847656,47161100,0.0,0.0
2024-08-09 00:00:00-04:00,210.66916408754707,215.31758519349225,210.5400362270979,214.78123474121094,42201600,0.0,0.0
2024-08-12 00:00:00-04:00,214.86078610016068,218.28152162650582,214.39341520959198,216.31260681152344,38028100,0.25,0.0
2024-08-13 00:00:00-04:00,217.7843306202791,220.64821789171992,217.7843306202791,220.0316925048828,44155300,0.0,0.0
2024-08-14 00:00:00-04:00,219.33558330044798,221.78180736898403,218.47044195323042,220.47914123535156,41960600,0.0,0.0
2024-08-15 00:00:00-04:00,223.34303300242357,224.0888356302054,221.51331902381992,223.4623565673828,46414000,0.0,0.0
2024-08-16 00:00:00-04:00,222.6668580486994,225.56057624113714,222.39836482120643,224.78494262695312,44340200,0.0,0.0
2024-08-19 00:00:00-04:00,224.45676193958974,224.7252551363764,221.79175263729985,224.6258087158203,40687800,0.0,0.0
2024-08-20 00:00:00-04:00,224.50649118022673,225.89865006504533,224.18827476461456,225.24234008789062,30299000,0.0,0.0
2024-08-21 00:00:00-04:00,225.25230383574092,226.70412456960102,223.7905293550798,225.13296508789062,34765500,0.0,0.0
2024-08-22 00:00:00-04:00,226.51518775043243,227.06211276120644,222.6469583809866,223.2734375,43695300,0.0,0.0
2024-08-23 00:00:00-04:00,224.39712188969804,226.9427926991927,223.07456326985692,225.5705108642578,38677300,0.0,0.0
2024-08-26 00:00:00-04:00,225.49095216733542,226.00804628168004,222.6370187250734,225.90859985351562,30602200,0.0,0.0
2024-08-27 00:00:00-04:00,224.73520717839608,227.5692634267734,223.63141860700006,226.75384521484375,35934600,0.0,0.0
2024-08-28 00:00:00-04:00,226.64446298605537,228.57360836626125,224.41699349604747,225.22247314453125,38052200,0.0,0.0
2024-08-29 00:00:00-04:00,228.8122756660522,231.61648594304322,227.5991020536236,228.50399780273438,51906300,0.0,0.0
2024-08-30 00:00:00-04:00,228.90175696593346,229.11057321557684,226.2069166530855,227.71841430664062,52990800,0.0,0.0
2024-09-03 00:00:00-04:00,227.2709519194148,227.7184305167556,219.93224829880322,221.52330017089844,50190600,0.0,0.0
2024-09-04 00:00:00-04:00,220.41949337418052,220.53881694406624,216.2628786668988,219.61402893066406,43840200,0.0,0.0
2024-09-05 00:00:00-04:00,220.38966486266608,224.2181094473344,220.28027986462445,221.13546752929688,36615400,0.0,0.0
2024-09-06 00:00:00-04:00,222.69667077468378,223.97945984429646,218.54007124155592,219.58419799804688,48423000,0.0,0.0
2024-09-09 00:00:00-04:00,219.58421337102425,220.03169196273555,215.49721390972365,219.6737060546875,67180000,0.0,0.0
2024-09-10 00:00:00-04:00,217.6948007809582,220.24047117735444,215.5170548044402,218.87814331054688,51591000,0.0,0.0
2024-09-11 00:00:00-04:00,220.22062862304543,221.84149617822106,216.6706004766808,221.41390991210938,44587100,0.0,0.0
2024-09-12 00:00:00-04:00,221.2548069431359,222.29893378586118,218.58981250678085,221.52330017089844,37455600,0.0,0.0
2024-09-13 00:00:00-04:00,222.3287642541488,222.78618142445666,220.66811202153605,221.2548065185547,36766600,0.0,0.0
2024-09-16 00:00:00-04:00,215.32814508742544,216.00434741371936,212.72281255665072,215.10939025878906,59357400,0.0,0.0
2024-09-17 00:00:00-04:00,214.5425786319653,215.68613671290518,213.29957412077198,215.57675170898438,45519300,0.0,0.0
2024-09-18 00:00:00-04:00,216.33249894497217,221.46362499015893,216.322545198334,219.45492553710938,59894900,0.0,0.0
2024-09-19 00:00:00-04:00,223.7308812843982,228.53385270483295,223.37289536568892,227.5891571044922,66781300,0.0,0.0
2024-09-20 00:00:00-04:00,228.68298057338347,231.78551472560144,226.34612621296694,226.92288208007812,318679900,0.0,0.0
2024-09-23 00:00:00-04:00,226.06770192621624,228.16589404695566,224.54626569168985,225.20257568359375,54146000,0.0,0.0
2024-09-24 00:00:00-04:00,227.37036953161189,228.06646416724695,224.4667129366972,226.0975341796875,43556100,0.0,0.0
2024-09-25 00:00:00-04:00,223.6711754067507,226.01796830972677,222.76627973963284,225.10311889648438,42308700,0.0,0.0
2024-09-26 00:00:00-04:00,226.02791885863684,227.2212000254045,224.1484968482946,226.24668884277344,36636700,0.0,0.0
2024-09-27 00:00:00-04:00,227.18143093581907,228.2354962210898,226.02791923090672,226.51516723632812,34026000,0.0,0.0
2024-09-30 00:00:00-04:00,228.75257338192353,231.69601440429688,228.36475662569327,231.69601440429688,54541900,0.0,0.0
2024-10-01 00:00:00-04:00,228.23551952322458,228.364781673884,222.48786790384585,224.9440460205078,63285000,0.0,0.0
2024-10-02 00:00:00-04:00,224.62581519597003,226.09752818761766,221.771881889721,225.51083374023438,32880600,0.0,0.0
2024-10-03 00:00:00-04:00,223.88001079844628,225.5406628776434,222.0702042586661,224.40704345703125,34044200,0.0,0.0
2024-10-04 00:00:00-04:00,226.6245660168141,226.72401244250622,222.87567550784985,225.53073120117188,37245100,0.0,0.0
2024-10-07 00:00:00-04:00,223.24361256318196,224.42695529805295,220.09135491038006,220.4493408203125,39505400,0.0,0.0
2024-10-08 00:00:00-04:00,223.0447257693685,224.71531649859696,222.00059897690352,224.50650024414062,31855700,0.0,0.0
2024-10-09 00:00:00-04:00,223.96950943919006,228.46421777631028,223.57175408478048,228.25538635253906,33591100,0.0,0.0
2024-10-10 00:00:00-04:00,226.50523572074002,228.21561101279016,225.89864895817115,227.7581787109375,28183500,0.0,0.0
2024-10-11 00:00:00-04:00,228.0167412789572,228.12612627842185,226.0677036085129,226.2765350341797,31759200,0.0,0.0
2024-10-14 00:00:00-04:00,227.4200987868959,230.43314046117197,227.32066753158787,230.00555419921875,39882100,0.0,0.0
2024-10-15 00:00:00-04:00,232.30261271123658,236.16090332060597,231.0695468532438,232.54127502441406,64751400,0.0,0.0
2024-10-16 00:00:00-04:00,230.30386376880503,230.8209426799016,228.55370384388218,230.48284912109375,34082200,0.0,0.0
2024-10-17 00:00:00-04:00,232.12361966628396,232.5412825211578,229.22991678936268,230.8507843017578,32993800,0.0,0.0
